timestamp,temperature,humidity,pressure
1712598954221,33.44,14.19,1002.2
1712598956237,33.45,14.16,1002.2
1712598958247,33.48,14.32,1002.15
1712598960268,33.42,13.96,1002.22
1712598962287,33.42,14.29,1002.21
1712598964298,33.42,14.14,1002.13
1712598966316,33.44,14.57,1002.22
1712598968330,33.46,15.63,1002.27
1712598970351,33.48,16.26,1002.23
1712598972355,33.5,16.5,1002.2
1712598974362,33.52,18.54,1002.23
1712598976373,33.53,17.92,1002.22
1712598978380,33.56,18.3,1002.24
1712598980391,33.6,17.53,1002.27
1712598982398,33.6,16.35,1002.33
1712598984411,33.61,16.06,1002.22
1712598986428,33.62,16.84,1002.18
1712598988445,33.66,16.53,1002.22
1712598990454,33.7,18.2,1002.25
1712598992463,33.73,18.7,1002.23
1712598994485,33.73,17.96,1002.19
1712598996000,33.74,17.19,1002.21
1712598998025,33.74,15.64,1002.21
1712599000066,33.74,15.33,1002.22
1712599002070,33.74,15,1002.25
1712599004090,33.76,15.01,1002.26
1712599006093,33.78,16.3,1002.24
1712599008113,33.79,17.65,1002.28
1712599010133,33.78,16.61,1002.22
1712599012137,33.8,16.69,1002.23
1712599014153,33.81,17.2,1002.23
1712599016160,33.81,16.15,1002.26
1712599018169,33.86,17.18,1002.24
1712599020174,33.86,19.4,1002.31
1712599022194,33.88,16.2,1002.24
1712599024211,33.89,15,1002.21
1712599026230,33.9,15.55,1002.28
1712599028251,33.88,17.5,1002.27
1712599030259,33.88,16.93,1002.23
1712599032266,33.9,17.45,1002.18
1712599034282,33.89,18.19,1002.23
1712599036301,33.9,19.22,1002.33
1712599038310,33.91,18.68,1002.32
1712599040325,33.92,22.94,1002.26
1712599042331,33.94,19.96,1002.26
1712599044352,33.94,17.06,1002.32
1712599046357,33.96,15.55,1002.18
1712599048383,33.96,17.29,1002.28
1712599050400,33.96,19.15,1002.29
1712599052421,34,19.05,1002.26
1712599054433,33.96,17.03,1002.25
1712599056456,33.97,17.03,1002.18
1712599058489,33.96,15.33,1002.24
1712599060000,33.96,14.65,1002.22
1712599062011,33.95,17.25,1002.31
1712599064016,33.95,18.14,1002.27
1712599066020,33.95,19,1002.33
1712599068045,33.96,17.99,1002.29
1712599070065,33.97,17.37,1002.23
1712599072087,33.99,15.52,1002.28
1712599074104,33.97,15.06,1002.24
1712599076113,33.99,15.32,1002.18
1712599078129,33.95,14.86,1002.23
1712599080136,33.93,14.71,1002.18
1712599082144,33.93,14.14,1002.23
1712599084176,33.94,14.45,1002.15
1712599086194,33.93,12.84,1002.15
1712599088197,33.95,13.09,1002.27
1712599090203,33.92,12.49,1002.19
1712599092211,33.95,13.49,1002.12
1712599094220,33.95,15.31,1002.23
1712599096239,33.95,17.54,1002.22
1712599098245,33.93,16.03,1002.2
1712599100265,33.93,16.77,1002.21
1712599102273,33.92,15.58,1002.23
1712599104281,33.92,14.21,1002.17
1712599106302,33.94,14.05,1002.19
1712599108307,33.95,13.84,1002.19
1712599110326,33.94,13.41,1002.18
1712599112344,33.96,12.88,1002.18
1712599114361,33.97,13.4,1002.18
1712599116380,34,14.29,1002.16
1712599118400,34.02,14.59,1002.23
1712599120421,34.02,14.94,1002.19
1712599122425,34.04,15.55,1002.2
1712599124432,34.05,14.6,1002.19
1712599126440,34.08,15.03,1002.18
1712599128460,34.09,15.74,1002.21
1712599130469,34.1,15.77,1002.24
1712599132474,34.11,15.14,1002.2
1712599134486,34.15,15.68,1002.18
1712599136001,34.16,15.6,1002.15
1712599138011,34.17,15.59,1002.12
1712599140027,34.18,14.67,1002.2
1712599142045,34.18,14.47,1002.17
1712599144079,34.19,13.55,1002.15
1712599146091,34.23,13.59,1002.15
1712599148108,34.25,15.35,1002.16
1712599150116,34.26,16.95,1002.2
1712599152123,34.29,16.25,1002.17
1712599154133,34.3,15.64,1002.15
1712599156142,34.32,16.59,1002.2
1712599158166,34.33,15.96,1002.15
1712599160184,34.32,14.91,1002.17
1712599162203,34.31,14.56,1002.16
1712599164225,34.29,14.41,1002.14
1712599166250,34.26,13.94,1002.14
1712599168264,34.25,13.87,1002.11
1712599170282,34.23,14.12,1002.13
1712599172305,34.16,13.68,1002.1
1712599174318,34.16,13.97,1002.15
1712599176343,34.16,13.84,1002.15
1712599178360,34.17,17.77,1002.2
1712599180380,34.16,17.15,1002.17
1712599182385,34.1,15.23,1002.13
1712599184389,34.1,14.45,1002.15
1712599186402,34.08,13.81,1002.16
1712599188423,34.09,13.63,1002.15
1712599190433,34.07,18.07,1002.26
1712599192463,34.08,16.34,1002.24
1712599194486,34.09,15.49,1002.19
1712599196001,34.1,15.45,1002.19
1712599198021,34.1,15.38,1002.22
1712599200058,34.1,14.84,1002.2
1712599202079,34.1,15.29,1002.13
1712599204114,34.12,16.08,1002.21
1712599206123,34.12,15.6,1002.21
1712599208137,34.12,15.39,1002.18
1712599210154,34.11,14.94,1002.14
1712599212162,34.08,14.17,1002.17
1712599214171,34.07,13.64,1002.17
1712599216176,34.03,13.91,1002.16
1712599218184,34.05,14.44,1002.16
1712599220204,34.08,14.73,1002.21
1712599222227,34.07,15.16,1002.15
1712599224233,34.08,15.61,1002.21
1712599226241,34.04,14.86,1002.21
1712599228258,34.03,14.79,1002.18
1712599230283,33.97,14.77,1002.21
1712599232290,33.97,14.52,1002.23
1712599234309,33.97,14.86,1002.17
1712599236323,33.97,14.55,1002.18
1712599238342,33.96,14.77,1002.2
1712599240360,33.95,15.14,1002.19
1712599242383,33.94,15.42,1002.21
1712599244402,33.96,15.91,1002.22
1712599246408,33.93,15.87,1002.21
1712599248425,33.94,16.22,1002.16
1712599250431,33.95,16.56,1002.16
1712599252439,33.94,16.28,1002.2
1712599254446,33.97,16.01,1002.25
1712599256452,34,16.91,1002.22
1712599258469,34,20.2,1002.21
1712599260475,33.97,17.82,1002.24
1712599262489,33.96,16.07,1002.24
1712599266005,33.92,15.16,1002.15
1712599268012,33.88,14.91,1002.2
1712599270041,33.86,15.03,1002.19
1712599272052,33.82,15.23,1002.18
1712599274064,33.8,15.26,1002.16
1712599276071,33.81,15.51,1002.23
1712599278092,33.79,15.74,1002.17
1712599280099,33.82,15.41,1002.24
1712599282132,33.82,15.48,1002.21
1712599284153,33.83,16.52,1002.17
1712599286160,33.85,17.46,1002.17
1712599288178,33.87,17.22,1002.13
1712599290212,33.9,17.25,1002.24
1712599292220,33.93,17.22,1002.2
1712599294226,33.95,17.27,1002.21
1712599296240,33.94,16.95,1002.2
1712599298258,33.95,16.53,1002.17
1712599300279,33.91,16.25,1002.24
1712599302285,33.88,15.48,1002.24
1712599304305,33.88,15.27,1002.25
1712599306315,33.8,14.76,1002.14
1712599308346,33.77,14.4,1002.15
1712599310357,33.77,14.26,1002.16
1712599312373,33.78,14.88,1002.16
1712599314382,33.77,14.63,1002.18
1712599316400,33.78,14.29,1002.1
1712599318410,33.8,14.32,1002.16
1712599320430,33.82,14.55,1002.13
1712599322450,33.85,15.64,1002.16
1712599324460,33.85,16.64,1002.17
1712599326468,33.86,16.35,1002.13
1712599328474,33.86,16.68,1002.18
1712599330495,33.85,16.09,1002.17
1712599332003,33.83,15.84,1002.14
1712599334021,33.83,15.64,1002.19
1712599336041,33.83,15.51,1002.12
1712599338045,33.83,15.62,1002.14
1712599340054,33.83,16.19,1002.18
1712599342066,33.83,17.01,1002.14
1712599344075,33.81,17.19,1002.17
1712599346084,33.74,15.75,1002.13
1712599348103,33.7,15.07,1002.16
1712599350112,33.66,15.3,1002.11
1712599352117,33.58,14.9,1002.18
1712599354128,33.58,14.92,1002.11
1712599356156,33.59,14.92,1002.13
1712599358177,33.59,15.07,1002.13
1712599360196,33.6,15.29,1002.11
1712599362216,33.63,15.52,1002.16
1712599364228,33.65,15.94,1002.17
1712599366237,33.65,16.37,1002.14
1712599368256,33.67,16.34,1002.14
1712599370280,33.68,16.41,1002.17
1712599372286,33.71,17.14,1002.13
1712599374291,33.68,16.71,1002.14
1712599376313,33.66,16.29,1002.18
1712599378326,33.64,15.27,1002.11
1712599380344,33.61,15.37,1002.17
1712599382350,33.58,15.21,1002.17
1712599384377,33.57,15.13,1002.19
1712599386394,33.53,15.67,1002.15
1712599388404,33.55,16.03,1002.22
1712599390412,33.53,15.58,1002.2
1712599392434,33.5,14.99,1002.15
1712599394477,33.47,15.13,1002.19
1712599396485,33.48,15.13,1002.17
1712599398498,33.45,14.96,1002.17
1712599400003,33.44,14.87,1002.15
1712599402012,33.45,15.48,1002.14
1712599404032,33.43,15.5,1002.15
1712599406042,33.42,15.05,1002.15
1712599408048,33.42,14.77,1002.12
1712599410060,33.4,14.97,1002.13
1712599412073,33.42,15.22,1002.17
1712599414078,33.41,14.64,1002.14
1712599416093,33.4,15.58,1002.07
1712599418116,33.4,15.63,1002.12
1712599420148,33.43,16.75,1002.19
1712599422168,33.43,17.64,1002.23
1712599424176,33.46,17.11,1002.2
1712599426194,33.45,18.58,1002.23
1712599428198,33.45,18.27,1002.25
1712599430206,33.44,16.99,1002.22
1712599432225,33.41,15.87,1002.18
1712599434235,33.41,15.96,1002.23
1712599436251,33.43,16.14,1002.22
1712599438285,33.44,15.83,1002.17
1712599440297,33.45,15.76,1002.19
1712599442302,33.47,15.89,1002.16
1712599444315,33.48,16.76,1002.19
1712599446333,33.5,17.19,1002.22
1712599448339,33.5,17.05,1002.14
1712599450357,33.49,16.03,1002.17
1712599452363,33.49,15.47,1002.17
1712599454368,33.5,15.41,1002.22
1712599456381,33.51,16.79,1002.17
1712599458390,33.51,16.94,1002.21
1712599460395,33.53,16.35,1002.23
1712599462410,33.5,16.82,1002.24
1712599464418,33.51,16.89,1002.19
1712599466436,33.52,15.61,1002.27
1712599468444,33.53,15.76,1002.17
1712599470451,33.52,15.78,1002.2
1712599472459,33.5,20.17,1002.23
1712599474463,33.49,17.25,1002.26
1712599476476,33.5,16.76,1002.23
1712599480032,33.5,16.53,1002.26
1712599482039,33.52,16.04,1002.23
1712599484042,33.53,15.32,1002.21
1712599486049,33.55,15.26,1002.23
1712599488054,33.56,16.14,1002.19
1712599490064,33.56,18.38,1002.21
1712599492077,33.53,22.26,1002.26
1712599494097,33.51,21.2,1002.22
1712599496106,33.5,17.21,1002.21
1712599498117,33.5,15.69,1002.26
1712599500125,33.49,14.73,1002.18
1712599502143,33.49,14.65,1002.18
1712599504161,33.49,17.74,1002.23
1712599506185,33.5,16.93,1002.22
1712599508207,33.51,16.33,1002.21
1712599510213,33.5,20.47,1002.28
1712599512232,33.5,17.12,1002.27
1712599514240,33.49,15.51,1002.21
1712599516251,33.48,14.65,1002.19
1712599518257,33.49,14.13,1002.18
1712599520267,33.48,13.85,1002.18
1712599522271,33.49,15.11,1002.19
1712599524278,33.5,15.6,1002.13
1712599526288,33.5,15.59,1002.14
1712599528314,33.5,15.03,1002.18
1712599530323,33.51,14.45,1002.14
1712599532352,33.52,15.76,1002.18
1712599534359,33.55,16.78,1002.12
1712599536377,33.53,16.97,1002.16
1712599538402,33.56,16.93,1002.12
1712599540408,33.55,17.31,1002.15
1712599542438,33.56,16.35,1002.13
1712599544443,33.56,15.56,1002.14
1712599546466,33.57,15.69,1002.19
1712599548472,33.59,16.35,1002.18
1712599550487,33.58,16.96,1002.15
1712599552013,33.56,16.22,1002.14
1712599554029,33.56,15.77,1002.16
1712599556058,33.55,15.98,1002.17
1712599558063,33.56,15.47,1002.15
1712599560098,33.52,15.26,1002.15
1712599562108,33.53,14.61,1002.15
1712599564129,33.53,14.54,1002.14
1712599566134,33.52,14.66,1002.14
1712599568143,33.5,14.25,1002.09
1712599570163,33.46,14.11,1002.12
1712599572167,33.45,14.13,1002.07
1712599574180,33.42,14.13,1002.16
1712599576200,33.37,14.07,1002.15
1712599578209,33.37,14.29,1002.12
1712599580215,33.34,14.61,1002.12
1712599582242,33.31,14.7,1002.12
1712599584261,33.31,15.11,1002.12
1712599586283,33.31,15.12,1002.11
1712599588289,33.31,14.71,1002.13
1712599590326,33.29,14.78,1002.12
1712599592346,33.28,14.81,1002.13
1712599594355,33.25,14.84,1002.12
1712599596367,33.25,14.65,1002.17
1712599598387,33.21,14.76,1002.14
1712599600413,33.21,15.15,1002.14
1712599602423,33.22,15.73,1002.16
1712599604453,33.23,15.68,1002.13
1712599606462,33.22,15.88,1002.15
1712599608488,33.19,15.77,1002.11
1712599610008,33.17,15.35,1002.12
1712599612039,33.14,15.29,1002.12
1712599614048,33.14,15.38,1002.14
1712599616053,33.13,15.63,1002.17
1712599618074,33.13,15.64,1002.1
1712599620087,33.14,16.03,1002.15
1712599622107,33.15,16.25,1002.13
1712599624126,33.16,16.4,1002.15
1712599626160,33.18,17.74,1002.16
1712599628181,33.18,17.51,1002.15
1712599630204,33.2,17.14,1002.16
1712599632212,33.2,18.42,1002.15
1712599634226,33.21,16.6,1002.19
1712599636235,33.22,16.42,1002.18
1712599638241,33.23,17.7,1002.18
1712599640247,33.21,18.3,1002.2
1712599642259,33.23,18.41,1002.18
1712599644271,33.25,18.11,1002.18
1712599646275,33.23,17.96,1002.18
1712599648286,33.26,17.83,1002.15
1712599650292,33.28,19.11,1002.16
1712599652305,33.29,20.21,1002.16
1712599654323,33.28,20.55,1002.16
1712599656346,33.29,19.79,1002.19
1712599658392,33.29,18.84,1002.15
1712599660411,33.28,18.3,1002.22
1712599662438,33.3,16.65,1002.19
1712599664499,33.32,18.01,1002.23
1712599666043,33.31,19.09,1002.19
1712599668086,33.33,19.13,1002.21
1712599670115,33.35,21.55,1002.2
1712599672132,33.37,24.04,1002.25
1712599674150,33.37,26.77,1002.23
1712599676159,33.38,21.76,1002.26
1712599678181,33.4,19.54,1002.24
1712599680189,33.43,17.58,1002.21
1712599682214,33.42,16.25,1002.16
1712599684241,33.37,14.87,1002.12
1712599686248,33.27,13.94,1002.08
1712599688259,33.15,13.45,1002.13
1712599690263,33.04,13.48,1002.06
1712599692285,32.96,13.8,1002.11
1712599694293,32.91,14.17,1002.13
1712599696320,32.87,13.91,1002.1
1712599698331,32.86,14.27,1002.1
1712599700342,32.84,14.58,1002.08
1712599702359,32.86,15.09,1002.13
1712599704365,32.88,15.67,1002.13
1712599706386,32.88,17.46,1002.13
1712599708393,32.91,18.3,1002.2
1712599710420,32.92,18.11,1002.19
1712599712441,32.92,16.99,1002.13
1712599714460,32.92,16.56,1002.2
1712599716474,32.89,16.38,1002.16
1712599718007,32.85,16.22,1002.2
1712599720043,32.84,16.42,1002.18
1712599722049,32.81,16.45,1002.16
1712599724076,32.84,17.12,1002.15
1712599726085,32.86,16.99,1002.2
1712599728094,32.87,17.33,1002.19
1712599730113,32.87,18.09,1002.18
1712599732133,32.88,17.64,1002.19
1712599734151,32.9,17.13,1002.14
1712599736159,32.91,17.6,1002.14
1712599738199,32.93,17.32,1002.17
1712599740202,32.93,18.12,1002.15
1712599742209,32.96,18.07,1002.12
1712599744216,32.99,18.29,1002.13
1712599746221,32.98,18.11,1002.21
1712599760295,32.97,16.45,1002.13
1712599762305,32.99,16.96,1002.09
1712599764321,33,17.38,1002.14
1712599766354,33.01,17.56,1002.09
1712599768363,33.02,17.26,1002.12
1712599770380,33.02,17.26,1002.13
1712599772387,33.04,17.36,1002.14
1712599774412,33.05,17.76,1002.11
1712599776428,33.05,18.15,1002.13
1712599778475,33.05,18.55,1002.18
1712599780003,33.01,17.96,1002.19
1712599782012,32.99,16.54,1002.15
1712599784022,32.96,16.17,1002.17
1712599786056,32.94,16.03,1002.19
1712599788069,32.94,15.96,1002.18
1712599790086,32.96,16.51,1002.14
1712599792109,32.88,16.03,1002.17
1712599794127,32.88,15.68,1002.15
1712599796132,32.86,16.19,1002.12
1712599798138,32.87,16.87,1002.18
1712599800153,32.89,16.93,1002.16
1712599802169,32.87,16.86,1002.13
1712599804184,32.85,16.53,1002.19
1712599806198,32.85,16.35,1002.18
1712599808207,32.83,15.99,1002.19
1712599810217,32.83,16.51,1002.22
1712599812265,32.76,15.67,1002.15
1712599814284,32.7,15.1,1002.14
1712599816315,32.64,14.39,1002.06
1712599818340,32.62,14.35,1002.15
1712599820349,32.58,14.65,1002.12
1712599822359,32.54,13.95,1002.06
1712599824368,32.48,13.89,1002.03
1712599826392,32.46,14.25,1002.1
1712599828400,32.44,13.92,1002.04
1712599830404,32.38,13.85,1002.09
1712599832416,32.33,13.78,1002.07
1712599834438,32.32,13.87,1002.06
1712599836465,32.32,14,1002.07
1712599838494,32.33,15.03,1002.13
1712599840022,32.3,15.48,1002.15
1712599842029,32.3,15,1002.11
1712599844041,32.27,14.65,1002.09
1712599846057,32.28,15.49,1002.17
1712599848064,32.29,16.29,1002.11
1712599850072,32.27,16.33,1002.11
1712599852086,32.25,16.06,1002.17
1712599854104,32.22,15.9,1002.18
1712599856112,32.24,15.9,1002.14
1712599858140,32.24,16.21,1002.13
1712599860157,32.24,16.19,1002.19
1712599862178,32.24,16.27,1002.18
1712599864189,32.26,16.89,1002.21
1712599866198,32.27,17.04,1002.14
1712599868212,32.27,16.46,1002.16
1712599870226,32.25,15.79,1002.15
1712599872232,32.2,15.73,1002.13
1712599874245,32.23,15.78,1002.16
1712599876263,32.23,16.21,1002.15
1712599878270,32.27,16.58,1002.21
1712599880276,32.28,17.86,1002.25
1712599882291,32.29,18.19,1002.23
1712599884300,32.32,18.48,1002.24
1712599886316,32.32,18.31,1002.25
1712599888333,32.3,18.27,1002.22
1712599890340,32.33,17.96,1002.23
1712599892358,32.34,18.06,1002.17
1712599894366,32.37,17.86,1002.2
1712599896384,32.37,18.1,1002.18
1712599898422,32.4,17.73,1002.23
1712599900439,32.42,17.96,1002.21
1712599902445,32.45,18.55,1002.17
1712599904451,32.47,19.09,1002.22
1712599906458,32.49,18.64,1002.21
1712599908480,32.53,18.36,1002.17
1712599910492,32.53,17.83,1002.14
1712599912495,32.54,18.25,1002.1
1712599914000,32.54,18.99,1002.15
1712599916004,32.55,18.38,1002.18
1712599918008,32.57,17.09,1002.12
1712599920026,32.57,18.75,1002.13
1712599922033,32.58,17.36,1002.13
1712599924064,32.58,16.09,1002.15
1712599926072,32.57,16.61,1002.14
1712599928085,32.57,17.6,1002.15
1712599930095,32.56,18.32,1002.12
1712599932099,32.56,17.43,1002.13
1712599934105,32.57,17.22,1002.09
1712599936109,32.56,16.32,1002.13
1712599938116,32.55,15.09,1002.08
1712599940120,32.56,14.83,1002.13
1712599942134,32.55,21.44,1002.22
1712599944144,32.55,23.24,1002.21
1712599946149,32.54,23.47,1002.2
1712599948166,32.52,24.43,1002.22
1712599950190,32.53,20.22,1002.26
1712599952211,32.52,19.45,1002.15
1712599954238,32.53,18.59,1002.19
1712599956254,32.54,17.98,1002.13
1712599958272,32.49,16.51,1002.17
1712599960281,32.46,15.34,1002.15
1712599962291,32.45,15.18,1002.15
1712599964304,32.47,14.96,1002.11
1712599966313,32.44,15.79,1002.16
1712599968324,32.41,15,1002.08
1712599970328,32.39,14.42,1002.06
1712599972341,32.39,14.27,1002.09
1712599974349,32.37,14.47,1002.14
1712599976361,32.38,15.32,1002.13
1712599978368,32.38,15.66,1002.13
1712599980381,32.39,16.38,1002.11
1712599982398,32.4,17.22,1002.11
1712599984406,32.39,15.91,1002.1
1712599986437,32.37,15.11,1002.06
1712599988449,32.38,15.06,1002.12
1712599990453,32.39,15.1,1002.12
1712599992457,32.39,15.63,1002.13
1712599994464,32.41,16.38,1002.13
1712599996473,32.42,17.85,1002.12
1712599998001,32.44,18.41,1002.16
1712600000006,32.44,17.99,1002.12
1712600002013,32.46,17.55,1002.15
1712600004026,32.48,19.05,1002.17
1712600006032,32.49,20.8,1002.22
1712600008041,32.52,19.38,1002.21
1712600010057,32.54,16.68,1002.19
1712600012068,32.55,15.49,1002.17
1712600014087,32.54,14.85,1002.12
1712600016102,32.56,14.68,1002.17
1712600018126,32.57,14.38,1002.16
1712600020144,32.57,14.23,1002.22
1712600022166,32.58,14.06,1002.17
1712600024170,32.6,14.23,1002.13
1712600026192,32.6,14.13,1002.16
1712600028204,32.61,14.63,1002.16
1712600030212,32.61,14.17,1002.15
1712600032221,32.62,14.21,1002.12
1712600034232,32.62,15.22,1002.12
1712600036242,32.64,14.97,1002.1
1712600038251,32.66,16.25,1002.2
1712600040273,32.68,18.57,1002.2
1712600042288,32.66,17.94,1002.13
1712600044294,32.67,17.48,1002.12
1712600046306,32.69,17.57,1002.19
1712600048322,32.68,17.57,1002.08
1712600050336,32.67,18.02,1002.11
1712600052375,32.68,18.74,1002.17
1712600054396,32.69,19.99,1002.15
1712600056404,32.69,19.53,1002.15
1712600058410,32.68,17.64,1002.16
1712600060434,32.6,15.64,1002.13
1712600062457,32.56,14.68,1002.05
1712600064463,32.54,14.63,1002.1
1712600066479,32.54,14.77,1002.08
1712600068497,32.55,15.65,1002.09
1712600070001,32.56,15.81,1002.07
1712600072015,32.58,16.44,1002.12
1712600074028,32.59,16.87,1002.07
1712600076061,32.58,16.58,1002.06
1712600078082,32.59,16.64,1002.11
1712600080094,32.62,16.77,1002.09
1712600082104,32.6,17.37,1002.06
1712600084112,32.63,17.57,1002.12
1712600086149,32.66,16.74,1002.1
1712600088155,32.68,15.81,1002.08
1712600090161,32.68,14.94,1002.1
1712600092170,32.7,15.92,1002.07
1712600094180,32.73,15.8,1002.07
1712600096198,32.74,15.76,1002.11
1712600098204,32.75,17.25,1002.09
1712600100214,32.75,17.94,1002.16
1712600102226,32.77,17.41,1002.09
1712600104242,32.79,17.17,1002.17
1712600106258,32.81,17.49,1002.09
1712600108263,32.82,15.91,1002.09
1712600110298,32.83,14.77,1002.08
1712600112307,32.85,14.86,1002.1
1712600114322,32.86,15.66,1002.15
1712600116332,32.88,15.48,1002.11
1712600118341,32.87,18.6,1002.14
1712600120353,32.85,18.24,1002.12
1712600122366,32.85,22.09,1002.19
1712600124373,32.83,19.32,1002.19
1712600126393,32.83,18.1,1002.13
1712600128407,32.82,16.89,1002.1
1712600130418,32.81,15.46,1002.12
1712600132426,32.84,14.69,1002.15
1712600134431,32.84,19.51,1002.23
1712600136435,32.84,22.11,1002.26
1712600138456,32.82,19.67,1002.2
1712600140470,32.78,17.64,1002.13
1712600144021,32.77,16.22,1002.15
1712600146042,32.76,16.58,1002.09
1712600148048,32.76,16.44,1002.11
1712600150059,32.78,16.34,1002.16
1712600152072,32.79,15.54,1002.16
1712600154091,32.82,15.25,1002.11
1712600156113,32.82,20.25,1002.22
1712600158139,32.81,20.69,1002.2
1712600160144,32.83,19.46,1002.14
1712600162161,32.83,20.41,1002.13
1712600164167,32.83,19.16,1002.16
1712600166174,32.83,17.51,1002.17
1712600168184,32.84,17.03,1002.16
1712600170199,32.85,17.91,1002.14
1712600172221,32.86,16.44,1002.18
1712600174227,32.84,16.09,1002.18
1712600176231,32.85,16.04,1002.14
1712600178241,32.84,16.65,1002.17
1712600180248,32.83,16.58,1002.17
1712600182257,32.85,17,1002.17
1712600184278,32.85,17.77,1002.17
1712600186291,32.86,17.34,1002.17
1712600188299,32.86,16.37,1002.19
1712600190308,32.88,16.88,1002.18
1712600192311,32.89,19.83,1002.14
1712600194314,32.9,19.9,1002.22
1712600196324,32.91,19.18,1002.18
1712600198342,32.92,17.29,1002.15
1712600200371,32.94,16.54,1002.15
1712600202385,32.96,17.58,1002.22
1712600204391,32.93,16.92,1002.18
1712600206407,32.94,16.49,1002.14
1712600208417,32.96,16.64,1002.16
1712600210457,32.94,16.71,1002.15
1712600212477,32.94,17.16,1002.2
1712600214491,32.97,17.28,1002.16
1712600218004,33.01,19.83,1002.18
1712600220014,33.01,21.15,1002.26
1712600222030,33.04,21,1002.23
1712600224048,33.03,19.29,1002.22
1712600226051,33.05,19.36,1002.14
1712600228059,33.03,18.42,1002.16
1712600230072,33.04,18.12,1002.17
1712600232079,33.04,17.92,1002.18
1712600234086,33.03,18.75,1002.16
1712600236104,33.02,18.86,1002.18
1712600238115,33.02,18.73,1002.16
1712600240124,33.04,18.44,1002.24
1712600242133,33.02,17.98,1002.2
1712600244142,33.03,17.93,1002.13
